idx,time,x,y,z,picks,latitude,longitude,depth,folder,date
23,2022-05-18 08:44:02.364777+00:00,20.822898473042397,18.52462751442842,0.390625,43,35.66674217427055,-98.27001839935556,0.390625,Group_easyQ_20220518,20220518
24,2022-05-18 08:46:32.791549+00:00,-0.5078755725132291,68.73915541296785,9.765625,32,36.11952000688672,-98.50564134186617,9.765625,Group_easyQ_20220518,20220518
25,2022-05-18 08:49:45.824536+00:00,78.72071373955052,-53.320773940404926,0.390625,29,35.01633130699335,-97.63750777785997,0.390625,Group_easyQ_20220518,20220518
26,2022-05-18 08:56:25.114944+00:00,-328.59549541605924,-364.6508469113495,69.140625,52,32.164504534688646,-101.98275153440794,69.140625,Group_easyQ_20220518,20220518
27,2022-05-18 08:59:16.156976+00:00,487.0526740401867,322.12938850098226,18.359375,20,38.27049030313465,-92.93629601705808,18.359375,Group_easyQ_20220518,20220518
28,2022-05-18 09:21:11.157841+00:00,78.72071373955052,-54.86583633728306,0.390625,60,35.002405973911586,-97.63765394617444,0.390625,Group_easyQ_20220518,20220518
29,2022-05-18 09:36:15.429761+00:00,76.6892114494976,-56.4108987341612,12.890625,10,34.9886365725127,-97.6600481854561,12.890625,Group_easyQ_20220518,20220518
30,2022-05-18 09:39:26.214744+00:00,-316.40648167574176,-345.3375669503728,0.390625,8,32.34185794012625,-101.86016002778562,0.390625,Group_easyQ_20220518,20220518
31,2022-05-18 10:38:33.871996+00:00,61.45294427410073,70.28421780984598,2.734375,12,36.13149889556672,-97.81729888453776,2.734375,Group_easyQ_20220518,20220518
32,2022-05-18 11:23:31.133488+00:00,50.27968167880968,7.709190736281464,9.765625,7,35.56820735347064,-97.94536163460096,9.765625,Group_easyQ_20220518,20220518
33,2022-05-18 12:49:25.274409+00:00,87.86247404478863,55.6061250395037,18.359375,15,35.997204242564194,-97.52557166981627,18.359375,Group_easyQ_20220518,20220518
34,2022-05-18 12:55:53.172176+00:00,79.73646488457698,-54.86583633728306,22.265625,8,35.00232642234029,-97.62652804125489,22.265625,Group_easyQ_20220518,20220518
35,2022-05-18 14:27:18.482785+00:00,77.70496259452406,-55.63836753572213,12.890625,7,34.995521806989544,-97.64885199881547,12.890625,Group_easyQ_20220518,20220518
36,2022-05-18 14:41:55.827914+00:00,-9.649635877751354,282.7302973805897,87.890625,11,38.04767749404241,-98.60993531442632,87.890625,Group_easyQ_20220518,20220518
37,2022-05-18 15:15:10.178054+00:00,65.51594885420656,-2.333714843426425,8.203125,6,35.47680694299149,-97.77811092716384,8.203125,Group_easyQ_20220518,20220518
38,2022-05-18 15:31:59.137581+00:00,163.02805877674655,103.50305934272596,1.171875,9,36.41897146665932,-96.68229266828357,1.171875,Group_easyQ_20220518,20220518
39,2022-05-18 15:45:56.851875+00:00,-259.5244175542601,329.0821692869339,99.609375,75,38.42760489909936,-101.47180105425258,99.609375,Group_easyQ_20220518,20220518
40,2022-05-18 15:50:01.508544+00:00,76.6892114494976,-53.320773940404926,14.453125,6,35.01648743169339,-97.65976348771883,14.453125,Group_easyQ_20220518,20220518
41,2022-05-18 16:49:51.227965+00:00,75.67346030447115,-54.093305138844,14.453125,8,35.009601241610625,-97.67096167448642,14.453125,Group_easyQ_20220518,20220518
42,2022-05-18 17:32:42.814534+00:00,149.8232938914026,-112.03314502177412,0.390625,25,34.479267709401505,-96.86913185979512,0.390625,Group_easyQ_20220518,20220518
43,2022-05-18 18:45:20.069284+00:00,77.70496259452406,-54.86583633728306,0.390625,128,35.00248450592235,-97.6487798944118,0.390625,Group_easyQ_20220518,20220518
44,2022-05-18 19:26:15.689707+00:00,60.43719312907426,66.42156181765066,1.171875,30,36.0967541769274,-97.82887874349164,1.171875,Group_easyQ_20220518,20220518
45,2022-05-18 20:14:01.648394+00:00,78.72071373955052,-54.86583633728306,0.390625,49,35.002405973911586,-97.63765394617444,0.390625,Group_easyQ_20220518,20220518
46,2022-05-18 20:35:26.772725+00:00,-130.52402213589988,-363.8783157129104,99.609375,48,32.21187059299213,-99.88444136166991,99.609375,Group_easyQ_20220518,20220518
47,2022-05-18 20:35:35.174767+00:00,71.6104557243653,205.4771775366829,55.859375,42,37.34893627759983,-97.69179258715708,55.859375,Group_easyQ_20220518,20220518
48,2022-05-18 21:36:03.670332+00:00,78.72071373955052,-55.63836753572213,10.546875,8,34.99544329516777,-97.63772699274234,10.546875,Group_easyQ_20220518,20220518
49,2022-05-18 23:26:39.172994+00:00,57.38993969399489,-1.5611836449873566,5.078125,7,35.48427177213689,-97.86758780708084,5.078125,Group_easyQ_20220518,20220518
0,2022-05-19 00:24:26.306709+00:00,77.70496259452406,-54.86583633728306,16.796875,6,35.00248450592235,-97.6487798944118,16.796875,Group_easyQ_20220519,20220519
1,2022-05-19 00:31:58.182760+00:00,56.374188548968434,46.33575065823488,0.390625,29,35.91598925791948,-97.87542295497684,0.390625,Group_easyQ_20220519,20220519
2,2022-05-19 01:21:29.657099+00:00,88.87822518981508,164.53302401941232,1.953125,51,36.97857042136917,-97.50179336099832,1.953125,Group_easyQ_20220519,20220519
3,2022-05-19 02:37:26.921816+00:00,88.87822518981508,164.53302401941232,2.734375,30,36.97857042136917,-97.50179336099832,2.734375,Group_easyQ_20220519,20220519
4,2022-05-19 02:44:36.775398+00:00,71.6104557243653,-0.7886524465482884,1.171875,7,35.49031110458145,-97.71082779287264,1.171875,Group_easyQ_20220519,20220519
5,2022-05-19 03:28:40.693390+00:00,167.09106335685237,33.97525148320978,5.078125,19,35.79200583895209,-96.65174668250025,5.078125,Group_easyQ_20220519,20220519
6,2022-05-19 04:46:37.999821+00:00,77.70496259452406,-54.86583633728306,3.515625,45,35.00248450592235,-97.6487798944118,3.515625,Group_easyQ_20220519,20220519
7,2022-05-19 05:08:04.907479+00:00,-22.854400763095317,105.82065293804314,8.203125,8,36.45342283597383,-98.75494391698147,8.203125,Group_easyQ_20220519,20220519
8,2022-05-19 05:27:33.880155+00:00,-23.87015190812177,106.5931841364822,8.203125,22,36.46035980177997,-98.76629844971396,8.203125,Group_easyQ_20220519,20220519
9,2022-05-19 05:59:41.030777+00:00,55.35843740394198,33.20272028477071,2.734375,24,35.79769192369866,-97.88758699081367,2.734375,Group_easyQ_20220519,20220519
10,2022-05-19 06:49:08.879827+00:00,55.35843740394198,33.20272028477071,0.390625,56,35.79769192369866,-97.88758699081367,0.390625,Group_easyQ_20220519,20220519
11,2022-05-19 07:23:00.852670+00:00,-0.5078755725132291,69.51168661140693,3.515625,107,36.1264821758314,-98.5056418399911,3.515625,Group_easyQ_20220519,20220519
12,2022-05-19 07:43:25.609282+00:00,-0.5078755725132291,67.96662421452879,4.296875,60,36.11255782983297,-98.50564084391208,4.296875,Group_easyQ_20220519,20220519
13,2022-05-19 08:06:44.039294+00:00,-0.5078755725132291,67.19409301608971,12.890625,37,36.10559564467076,-98.5056403461288,12.890625,Group_easyQ_20220519,20220519
14,2022-05-19 10:59:41.298544+00:00,76.6892114494976,-53.320773940404926,14.453125,6,35.01648743169339,-97.65976348771883,14.453125,Group_easyQ_20220519,20220519
15,2022-05-19 11:23:11.462668+00:00,-25.901654198174683,103.50305934272596,8.984375,9,36.43246027397735,-98.78885864762329,8.984375,Group_easyQ_20220519,20220519
16,2022-05-19 12:11:58.717525+00:00,76.6892114494976,-53.320773940404926,15.234375,6,35.01648743169339,-97.65976348771883,15.234375,Group_easyQ_20220519,20220519
17,2022-05-19 16:15:12.090467+00:00,242.25664808881027,84.9623105801883,2.734375,19,36.23536527454761,-95.80541748618566,2.734375,Group_easyQ_20220519,20220519
18,2022-05-19 17:50:37.058083+00:00,303.2017167903978,51.74346904730836,0.390625,33,35.9193320823376,-95.14123063352685,0.390625,Group_easyQ_20220519,20220519
19,2022-05-19 18:14:27.180979+00:00,59.4214419840478,67.19409301608971,0.390625,91,36.10377854880304,-97.84009919964076,0.390625,Group_easyQ_20220519,20220519
20,2022-05-19 18:25:37.985332+00:00,52.31118396886259,-241.04585516109853,0.390625,11,33.32577346034879,-97.93817179411484,0.390625,Group_easyQ_20220519,20220519
21,2022-05-19 18:34:57.211176+00:00,28.94890763325406,90.37002896926175,0.390625,107,36.31402318890767,-98.17764711331948,0.390625,Group_easyQ_20220519,20220519
22,2022-05-19 19:25:15.089219+00:00,269.68192900452465,-42.505337162257966,0.390625,19,35.0808178616699,-95.54335589364456,0.390625,Group_easyQ_20220519,20220519
23,2022-05-19 20:15:20.100829+00:00,74.65770915944469,-54.86583633728306,9.765625,18,35.00271398446404,-97.6821579934449,9.765625,Group_easyQ_20220519,20220519
24,2022-05-19 20:33:55.852421+00:00,75.67346030447115,-57.18342993260027,23.046875,9,34.98175027126523,-97.67124250647196,23.046875,Group_easyQ_20220519,20220519
25,2022-05-19 23:31:31.094991+00:00,74.65770915944469,-54.093305138844,12.890625,7,35.009676734269505,-97.68208869185597,12.890625,Group_easyQ_20220519,20220519
0,2022-05-20 01:30:47.949942+00:00,84.81522060970926,-113.57820741865226,1.953125,17,34.47273622282618,-97.57680405451036,1.953125,Group_easyQ_20220520,20220520
1,2022-05-20 02:45:50.664134+00:00,75.67346030447115,-55.63836753572213,14.453125,7,34.99567577268659,-97.67110213863756,14.453125,Group_easyQ_20220520,20220520
2,2022-05-20 04:06:23.460668+00:00,75.67346030447115,-54.86583633728306,14.453125,6,35.002638511211146,-97.67103191860566,14.453125,Group_easyQ_20220520,20220520
3,2022-05-20 04:42:47.543235+00:00,105.13024351023842,173.80339840068115,1.171875,43,37.060411225715896,-97.31800357750488,1.171875,Group_easyQ_20220520,20220520
4,2022-05-20 05:48:15.878937+00:00,39.106419083518645,139.81202566936213,5.859375,8,36.7591996364555,-98.06203808285946,5.859375,Group_easyQ_20220520,20220520
5,2022-05-20 06:08:00.330798+00:00,60.43719312907426,-5.423839637182699,7.421875,8,35.449278835983606,-97.83429731991843,7.421875,Group_easyQ_20220520,20220520
6,2022-05-20 07:16:50.550827+00:00,68.56320228928593,-118.98592580772572,12.890625,11,34.42519979345848,-97.7541225284062,12.890625,Group_easyQ_20220520,20220520
7,2022-05-20 09:40:56.564345+00:00,64.5001977091801,150.62746244750912,0.390625,131,36.85526446389556,-97.7767477043669,0.390625,Group_easyQ_20220520,20220520
8,2022-05-20 10:25:11.066346+00:00,64.5001977091801,150.62746244750912,1.171875,123,36.85526446389556,-97.7767477043669,1.171875,Group_easyQ_20220520,20220520
9,2022-05-20 10:38:42.963685+00:00,76.6892114494976,-53.320773940404926,12.890625,6,35.01648743169339,-97.65976348771883,12.890625,Group_easyQ_20220520,20220520
10,2022-05-20 11:40:43.873721+00:00,59.4214419840478,66.42156181765066,1.171875,46,36.096816816436565,-97.8401574134203,1.171875,Group_easyQ_20220520,20220520
11,2022-05-20 13:19:13.593839+00:00,63.48444656415364,-5.423839637182699,12.890625,10,35.44908909590091,-97.80073465734422,12.890625,Group_easyQ_20220520,20220520
12,2022-05-20 15:20:28.208620+00:00,60.43719312907426,-4.65130843874363,1.171875,7,35.45624131125412,-97.83423997007031,1.171875,Group_easyQ_20220520,20220520
13,2022-05-20 15:21:32.575649+00:00,150.83904503642907,-122.84858179992108,0.390625,16,34.381662100869846,-96.85998427260851,0.390625,Group_easyQ_20220520,20220520
14,2022-05-20 15:40:34.447708+00:00,-129.50827099087343,-295.8955702502724,99.609375,29,32.8248420708158,-99.88302640833892,99.609375,Group_easyQ_20220520,20220520
15,2022-05-20 16:31:14.605677+00:00,77.70496259452406,-54.86583633728306,0.390625,117,35.00248450592235,-97.6487798944118,0.390625,Group_easyQ_20220520,20220520
16,2022-05-20 18:55:28.565025+00:00,25.901654198174683,156.80771203502167,50.390625,35,36.91279945982557,-98.20934027207988,50.390625,Group_easyQ_20220520,20220520
17,2022-05-20 21:53:17.705433+00:00,-34.02766335838635,103.50305934272596,7.421875,8,36.432206633768274,-98.879479386741,7.421875,Group_easyQ_20220520,20220520
18,2022-05-20 21:57:40.126230+00:00,104.11449236521196,47.10828185667395,1.953125,17,35.91903451210503,-97.3464749636485,1.953125,Group_easyQ_20220520,20220520
19,2022-05-20 22:09:42.063137+00:00,63.48444656415364,-4.65130843874363,0.390625,62,35.45605152265912,-97.80067441665533,0.390625,Group_easyQ_20220520,20220520
20,2022-05-20 22:17:21.536712+00:00,60.43719312907426,-4.65130843874363,6.640625,8,35.45624131125412,-97.83423997007031,6.640625,Group_easyQ_20220520,20220520
21,2022-05-20 23:13:53.139931+00:00,-24.885903053148223,122.04380810526357,8.984375,8,36.59956621758887,-98.77812823281565,8.984375,Group_easyQ_20220520,20220520
22,2022-05-20 23:37:06.109115+00:00,74.65770915944469,-6.968902034060836,1.171875,6,35.43438908462485,-97.67781603413574,1.171875,Group_easyQ_20220520,20220520
0,2022-05-21 01:53:13.280228+00:00,61.45294427410073,-5.423839637182699,1.171875,6,35.44921662591052,-97.82310973096996,1.171875,Group_easyQ_20220521,20220521
1,2022-05-21 04:19:49.263351+00:00,-21.83864961806885,108.13824653336032,5.078125,33,36.47433162275991,-98.7436785176212,5.078125,Group_easyQ_20220521,20220521
2,2022-05-21 06:09:39.674067+00:00,60.43719312907426,-4.65130843874363,9.765625,10,35.45624131125412,-97.83423997007031,9.765625,Group_easyQ_20220521,20220521
3,2022-05-21 08:48:01.041717+00:00,-0.5078755725132291,94.23268496145712,30.078125,57,36.34926729679248,-98.50565787056776,30.078125,Group_easyQ_20220521,20220521
4,2022-05-21 09:51:01.789055+00:00,29.96465877828052,88.82496657238363,0.390625,91,36.30006848284688,-98.16639596969182,0.390625,Group_easyQ_20220521,20220521
5,2022-05-21 12:59:28.052358+00:00,28.94890763325406,88.05243537394458,3.515625,24,36.293137645009175,-98.17773305355357,3.515625,Group_easyQ_20220521,20220521
6,2022-05-21 13:28:25.322376+00:00,139.665782441138,105.04812173960408,2.734375,6,36.4365708843565,-96.94240179079874,2.734375,Group_easyQ_20220521,20220521
7,2022-05-21 16:45:13.150945+00:00,75.67346030447115,-57.95596113103934,16.015625,11,34.974787508369914,-97.67131265429076,16.015625,Group_easyQ_20220521,20220521
8,2022-05-21 17:19:30.824075+00:00,-23.87015190812177,105.04812173960408,8.203125,11,36.446436385682574,-98.76625085742494,8.203125,Group_easyQ_20220521,20220521
9,2022-05-21 18:51:03.584777+00:00,-24.885903053148223,105.04812173960408,7.421875,11,36.44641057849919,-98.77758056342331,7.421875,Group_easyQ_20220521,20220521
10,2022-05-21 21:30:31.279561+00:00,198.57934885267255,-42.505337162257966,2.734375,15,35.09731986988797,-96.32229532824404,2.734375,Group_easyQ_20220521,20220521
11,2022-05-21 22:23:40.407675+00:00,-324.5324908359534,205.4771775366829,50.390625,36,37.29507086828294,-102.1594795654102,50.390625,Group_easyQ_20220521,20220521
12,2022-05-21 23:21:58.239931+00:00,75.67346030447115,363.84607321669193,0.390625,31,38.77522895052442,-97.62919459905004,0.390625,Group_easyQ_20220521,20220521
0,2022-05-22 08:05:53.990916+00:00,0.5078755725132291,-57.95596113103934,0.390625,29,34.977615053507336,-98.4944380817439,0.390625,Group_easyQ_20220522,20220522
1,2022-05-22 12:01:19.126000+00:00,-362.1152832019324,-152.20476734060566,37.890625,93,34.06537383283257,-102.4215003647164,37.890625,Group_easyQ_20220522,20220522
2,2022-05-22 12:19:25.140149+00:00,75.67346030447115,-53.320773940404926,12.890625,6,35.01656396388429,-97.67089140627164,12.890625,Group_easyQ_20220522,20220522
3,2022-05-22 15:53:38.519606+00:00,59.4214419840478,66.42156181765066,0.390625,10,36.096816816436565,-97.8401574134203,0.390625,Group_easyQ_20220522,20220522
4,2022-05-22 16:19:02.584363+00:00,136.61852900605862,33.20272028477071,1.171875,59,35.78975434752016,-96.98882910982312,1.171875,Group_easyQ_20220522,20220522
5,2022-05-22 16:30:44.403201+00:00,152.87054732648198,106.5931841364822,7.421875,23,36.44847647174596,-96.79488976973656,7.421875,Group_easyQ_20220522,20220522
6,2022-05-22 18:38:52.508536+00:00,-29.96465877828052,102.73052814428686,26.171875,11,36.42538035804095,-98.83413932326177,26.171875,Group_easyQ_20220522,20220522
7,2022-05-22 18:48:32.120855+00:00,-41.13792137357156,106.5931841364822,10.546875,8,36.45977455176055,-98.95893546741746,10.546875,Group_easyQ_20220522,20220522
8,2022-05-22 19:07:47.932444+00:00,89.89397633484157,86.50737297706644,3.515625,24,36.2754628411399,-97.4995157433719,3.515625,Group_easyQ_20220522,20220522
9,2022-05-22 19:41:37.725603+00:00,119.35075954060883,341.442668461959,0.390625,58,38.56864617154205,-97.13054132383093,0.390625,Group_easyQ_20220522,20220522
10,2022-05-22 20:05:32.333799+00:00,89.89397633484157,85.73484177862736,1.171875,51,36.268501910134624,-97.49960455538022,1.171875,Group_easyQ_20220522,20220522
11,2022-05-22 21:00:18.871899+00:00,30.98040992330698,96.55027855677432,5.078125,32,36.369654348235336,-98.15478049725716,5.078125,Group_easyQ_20220522,20220522
12,2022-05-22 22:13:17.670186+00:00,76.6892114494976,-112.03314502177412,4.296875,16,34.487298919210616,-97.66510651079584,4.296875,Group_easyQ_20220522,20220522
13,2022-05-22 22:59:53.518869+00:00,89.89397633484157,86.50737297706644,4.296875,33,36.2754628411399,-97.4995157433719,4.296875,Group_easyQ_20220522,20220522
14,2022-05-22 23:43:25.847376+00:00,89.89397633484157,86.50737297706644,1.953125,91,36.2754628411399,-97.4995157433719,1.953125,Group_easyQ_20220522,20220522
0,2022-05-23 00:41:19.077113+00:00,58.40569083902135,141.3570880662403,5.078125,30,36.772129744810194,-97.84579344918733,5.078125,Group_easyQ_20220523,20220523
1,2022-05-23 00:43:49.878322+00:00,-259.5244175542601,-193.92145205631533,99.609375,32,33.72016809429833,-101.29958949384498,99.609375,Group_easyQ_20220523,20220523
2,2022-05-23 01:41:07.698138+00:00,110.20899923537073,10.02678433159867,8.203125,25,35.58423780579215,-97.28405880643338,8.203125,Group_easyQ_20220523,20220523
3,2022-05-23 02:27:17.313625+00:00,56.374188548968434,-3.8787772403045615,8.203125,6,35.46344237419687,-97.87894100114497,8.203125,Group_easyQ_20220523,20220523
4,2022-05-23 09:05:07.417703+00:00,268.6661778594982,-39.415212368501706,1.171875,30,35.108905286942935,-95.55347752806892,1.171875,Group_easyQ_20220523,20220523
5,2022-05-23 13:15:55.016581+00:00,31.99616106833344,-37.0976187731845,5.859375,11,35.16511753745469,-98.1487975383136,5.859375,Group_easyQ_20220523,20220523
6,2022-05-23 13:20:06.988020+00:00,84.81522060970926,121.27127690682448,7.421875,48,36.58916087514872,-97.55223237565605,7.421875,Group_easyQ_20220523,20220523
7,2022-05-23 13:24:40.787034+00:00,0.5078755725132291,-300.5307574409068,50.390625,15,32.79068721999556,-98.4945782221424,50.390625,Group_easyQ_20220523,20220523
8,2022-05-23 13:48:17.540651+00:00,276.79218701970984,-43.27786836069704,25.390625,16,35.07193938682781,-95.46575653820037,25.390625,Group_easyQ_20220523,20220523
9,2022-05-23 15:22:43.900708+00:00,294.0599564851597,91.9150913661399,0.390625,28,36.2835659980512,-95.22737845736728,0.390625,Group_easyQ_20220523,20220523
10,2022-05-23 15:23:48.995264+00:00,313.3592282406624,40.15550107072233,0.390625,41,35.811888067669905,-95.0334395375202,0.390625,Group_easyQ_20220523,20220523
11,2022-05-23 16:36:42.827250+00:00,144.74453816627027,102.73052814428686,7.421875,19,36.41494143538629,-96.8862140320994,7.421875,Group_easyQ_20220523,20220523
12,2022-05-23 16:37:07.308421+00:00,145.76028931129673,106.5931841364822,12.890625,11,36.449582863904816,-96.87416765917176,12.890625,Group_easyQ_20220523,20220523
13,2022-05-23 16:48:21.901833+00:00,118.33500839558238,-105.08036423582249,18.359375,9,34.54602122989161,-97.2108390823635,18.359375,Group_easyQ_20220523,20220523
14,2022-05-23 16:56:50.670484+00:00,243.27239923383672,85.73484177862736,1.171875,36,36.242064612913055,-95.79389093136616,1.171875,Group_easyQ_20220523,20220523
15,2022-05-23 17:31:22.299691+00:00,412.9028404532552,55.6061250395037,24.609375,9,35.913946531410964,-93.92700969217016,24.609375,Group_easyQ_20220523,20220523
16,2022-05-23 18:06:36.552637+00:00,-195.5320954175932,-281.21747747993004,99.609375,40,32.94733341162577,-100.59086678927092,99.609375,Group_easyQ_20220523,20220523
17,2022-05-23 18:33:42.184789+00:00,88.87822518981508,86.50737297706644,5.078125,20,36.27555687603514,-97.51081912196524,5.078125,Group_easyQ_20220523,20220523
18,2022-05-23 18:38:54.916101+00:00,144.74453816627027,102.73052814428686,7.421875,12,36.41494143538629,-96.8862140320994,7.421875,Group_easyQ_20220523,20220523
19,2022-05-23 18:39:03.420392+00:00,-0.5078755725132291,-91.94733386235832,16.015625,26,34.671213572960674,-98.50554135871354,16.015625,Group_easyQ_20220523,20220523
20,2022-05-23 19:52:08.483168+00:00,76.6892114494976,-54.093305138844,15.234375,6,35.009524729091126,-97.659834698773,15.234375,Group_easyQ_20220523,20220523
21,2022-05-23 20:46:06.190579+00:00,368.2097900720912,183.07377278195,0.390625,19,37.077495792197546,-94.36013907489192,0.390625,Group_easyQ_20220523,20220523
22,2022-05-23 21:00:04.751809+00:00,-232.0991366385457,-286.6251958690035,10.546875,6,32.891465577069965,-100.98023356086162,10.546875,Group_easyQ_20220523,20220523
23,2022-05-23 21:39:23.754025+00:00,-0.5078755725132291,67.96662421452879,5.078125,31,36.11255782983297,-98.50564084391208,5.078125,Group_easyQ_20220523,20220523
24,2022-05-23 21:52:24.768370+00:00,183.34308167727573,388.5670715667421,36.328125,15,38.98197032633866,-96.38415793129944,36.328125,Group_easyQ_20220523,20220523
25,2022-05-23 22:52:40.404969+00:00,76.6892114494976,-54.86583633728306,3.515625,24,35.002562018359754,-97.65990588540842,3.515625,Group_easyQ_20220523,20220523
26,2022-05-23 23:25:56.434485+00:00,51.29543282383614,7.709190736281464,12.109375,13,35.56815528453124,-97.9341573029004,12.109375,Group_easyQ_20220523,20220523
27,2022-05-23 23:28:09.100704+00:00,199.59509999769904,-42.505337162257966,0.390625,24,35.09711932455599,-96.31116338224383,0.390625,Group_easyQ_20220523,20220523
28,2022-05-23 23:49:43.766593+00:00,183.34308167727573,-84.22202187796768,8.203125,32,34.724403945978565,-96.49843324372188,8.203125,Group_easyQ_20220523,20220523
29,2022-05-23 23:59:14.591624+00:00,107.16174580029136,79.5545921911148,1.171875,74,36.2110561737066,-97.30831828580736,1.171875,Group_easyQ_20220523,20220523
0,2022-05-24 00:13:02.593375+00:00,-0.5078755725132291,70.28421780984598,12.890625,53,36.13344433666639,-98.50564233828698,12.890625,Group_easyQ_20220524,20220524
1,2022-05-24 00:31:30.575077+00:00,-3.555129007592604,56.37865623794277,16.796875,11,36.00811785161361,-98.53943376134036,16.796875,Group_easyQ_20220524,20220524
2,2022-05-24 01:51:43.655162+00:00,0.5078755725132291,122.04380810526357,19.921875,17,36.59989060677565,-98.49432388335006,19.921875,Group_easyQ_20220524,20220524
3,2022-05-24 03:02:04.777742+00:00,55.35843740394198,132.8592448834105,9.765625,6,36.69574102489669,-97.88053960295204,9.765625,Group_easyQ_20220524,20220524
4,2022-05-24 03:20:54.233341+00:00,75.67346030447115,-55.63836753572213,10.546875,10,34.99567577268659,-97.67110213863756,10.546875,Group_easyQ_20220524,20220524
5,2022-05-24 04:08:16.425872+00:00,-221.94162518828117,-240.27332396265945,0.390625,7,33.31114737322575,-100.88302128166488,0.390625,Group_easyQ_20220524,20220524
6,2022-05-24 04:10:57.246260+00:00,64.5001977091801,150.62746244750912,3.515625,23,36.85526446389556,-97.7767477043669,3.515625,Group_easyQ_20220524,20220524
7,2022-05-24 06:06:34.701929+00:00,-129.50827099087343,-339.1573173628602,0.390625,25,32.43485128432035,-99.87703962211832,0.390625,Group_easyQ_20220524,20220524
8,2022-05-24 06:20:16.723092+00:00,80.75221602960343,347.62291804947154,0.390625,26,38.62865647482334,-97.57264742287636,0.390625,Group_easyQ_20220524,20220524
9,2022-05-24 07:43:27.298955+00:00,198.57934885267255,-40.96027476537984,2.734375,10,35.11123647683539,-96.32192497926536,2.734375,Group_easyQ_20220524,20220524
10,2022-05-24 13:13:43.533308+00:00,271.7134312945776,-42.505337162257966,0.390625,22,35.080272985563944,-95.52111027935412,0.390625,Group_easyQ_20220524,20220524
11,2022-05-24 15:53:58.260996+00:00,293.04420534013326,-44.0503995591361,0.390625,51,35.060401105609174,-95.28811368586958,0.390625,Group_easyQ_20220524,20220524
12,2022-05-24 16:05:31.254203+00:00,99.03573664007968,-281.21747747993004,50.390625,13,32.96034296019523,-97.4407624327368,50.390625,Group_easyQ_20220524,20220524
13,2022-05-24 16:28:05.033206+00:00,271.7134312945776,-40.96027476537984,0.390625,56,35.094180843432184,-95.52060410290608,0.390625,Group_easyQ_20220524,20220524
14,2022-05-24 16:45:54.075174+00:00,0.5078755725132291,118.95368331150728,8.203125,16,36.57204409346888,-98.49432592184444,8.203125,Group_easyQ_20220524,20220524
15,2022-05-24 17:58:17.176883+00:00,144.74453816627027,106.5931841364822,7.421875,17,36.44973662411262,-96.8854934213543,7.421875,Group_easyQ_20220524,20220524
16,2022-05-24 18:51:51.127318+00:00,-180.2958282421964,13.889440323794007,91.015625,16,35.60875294754403,-100.48973794916326,91.015625,Group_easyQ_20220524,20220524
17,2022-05-24 20:35:44.538492+00:00,-59.4214419840478,129.76912008965422,16.015625,8,36.66765162156176,-99.16468307551936,16.015625,Group_easyQ_20220524,20220524
18,2022-05-24 22:17:27.767708+00:00,-129.50827099087343,-295.8955702502724,99.609375,20,32.8248420708158,-99.88302640833892,99.609375,Group_easyQ_20220524,20220524
19,2022-05-24 22:17:56.052745+00:00,129.50827099087343,110.45584012867752,26.953125,11,36.486711853974754,-97.05474382982402,26.953125,Group_easyQ_20220524,20220524
20,2022-05-24 23:00:59.893174+00:00,38.09066793849219,33.97525148320978,0.390625,18,35.80547552221108,-98.07857244638902,0.390625,Group_easyQ_20220524,20220524
21,2022-05-24 23:28:26.579523+00:00,-360.0837809118795,37.837907475405125,79.296875,74,35.77504782517145,-102.48136628428112,79.296875,Group_easyQ_20220524,20220524
22,2022-05-24 23:37:30.218410+00:00,-220.92587404325468,-190.05879606412003,50.390625,26,33.76369842467816,-100.88451800748726,50.390625,Group_easyQ_20220524,20220524
0,2022-05-25 00:08:05.906325+00:00,197.56359770764607,-42.505337162257966,0.390625,37,35.097519394156215,-96.33342738392724,0.390625,Group_easyQ_20220525,20220525
1,2022-05-25 00:13:13.693254+00:00,134.5870267160057,105.82065293804314,1.171875,7,36.44425575634756,-96.99888976297882,1.171875,Group_easyQ_20220525,20220525
2,2022-05-25 00:21:51.818094+00:00,-130.52402213589988,135.17683847872777,10.546875,21,36.7092732987745,-99.96078126973993,10.546875,Group_easyQ_20220525,20220525
3,2022-05-25 00:51:52.476275+00:00,-325.54824198097987,204.7046463382439,99.609375,47,37.28776988089051,-102.17057395448816,99.609375,Group_easyQ_20220525,20220525
4,2022-05-25 00:52:00.966516+00:00,259.5244175542601,-37.0976187731845,16.015625,32,35.13216423208776,-95.65289884819076,16.015625,Group_easyQ_20220525,20220525
5,2022-05-25 03:05:25.558682+00:00,-0.5078755725132291,71.82928020672412,1.171875,49,36.147368634004806,-98.50564333539177,1.171875,Group_easyQ_20220525,20220525
6,2022-05-25 04:52:00.755975+00:00,-22.854400763095317,107.36571533492123,8.984375,10,36.46734624827177,-98.75498949978206,8.984375,Group_easyQ_20220525,20220525
7,2022-05-25 05:30:08.878104+00:00,-34.02766335838635,107.36571533492123,25.390625,10,36.467014807144096,-98.87964896509811,25.390625,Group_easyQ_20220525,20220525
8,2022-05-25 06:53:02.514485+00:00,56.374188548968434,67.19409301608971,0.390625,22,36.10396014442979,-97.87393839884976,0.390625,Group_easyQ_20220525,20220525
